user_id,via,rating
moderate_risk,Avenida Antorio Varas,3.8
moderate_risk,Avenida Arturo Prat,4.05
moderate_risk,Avenida Balmaceda,4.74
moderate_risk,Avenida Blanco Encalada,5.0
moderate_risk,Avenida Boca Maule,3.17
moderate_risk,Avenida Bosque Mar,3.99
moderate_risk,Avenida Brasil,5.0
moderate_risk,Avenida Campos Deportivos,5.0
moderate_risk,Avenida Cementerio,4.6
moderate_risk,Avenida Cerro San Francisco,4.77
moderate_risk,Avenida Chacabuco,4.95
moderate_risk,Avenida Chile,3.1
moderate_risk,Avenida Chile Lindo,4.37
moderate_risk,Avenida Claudio Gay Oriente,3.94
moderate_risk,Avenida Cordillera,4.54
moderate_risk,Avenida Costanera Andalien Poniente,4.12
moderate_risk,Avenida Cristóbal Colón,4.72
moderate_risk,Avenida Curamonte Norte,4.76
moderate_risk,Avenida Diagonal Bío-Bío,3.46
moderate_risk,Avenida El Aromo,4.15
moderate_risk,Avenida El Canelo,4.08
moderate_risk,Avenida El Salto,4.33
moderate_risk,Avenida Ercilla,3.42
moderate_risk,Avenida España,4.12
moderate_risk,Avenida Estación,4.06
moderate_risk,Avenida Estanislao Anguita,5.0
moderate_risk,Avenida Federico Schwager,5.0
moderate_risk,Avenida Francisco Encina,4.58
moderate_risk,Avenida Galvarino,4.66
moderate_risk,Avenida Gran Bretaña,3.76
moderate_risk,Avenida Ifarle,3.49
moderate_risk,Avenida Inglesa,4.27
moderate_risk,Avenida Inglesa 155,3.24
moderate_risk,Avenida Inglesa 220,3.42
moderate_risk,Avenida Jorge Alessandri,5.0
moderate_risk,Avenida Jorge Montt,4.08
moderate_risk,Avenida La Marina,4.24
moderate_risk,Avenida Laguna Redonda,3.91
moderate_risk,Avenida Las Condes,4.16
moderate_risk,Avenida Las Flores,5.0
moderate_risk,Avenida Las Flores Interior,4.96
moderate_risk,Avenida Las Golondrinas,3.71
moderate_risk,Avenida Las Palmeras,3.29
moderate_risk,Avenida Las Rosas,2.81
moderate_risk,Avenida Las Terrazas,3.65
moderate_risk,Avenida Las Torres,5.0
moderate_risk,Avenida Linares,4.24
moderate_risk,Avenida Llacolén,4.84
moderate_risk,Avenida Loma Larga,4.56
moderate_risk,Avenida Lord Cochrane,3.68
moderate_risk,Avenida Los Carrera Poniente,4.37
moderate_risk,Avenida Los Castaños,3.82
moderate_risk,Avenida Los Ciruelos,3.74
moderate_risk,Avenida Los Lobos,3.31
moderate_risk,Avenida Los Presidentes,4.1
moderate_risk,Avenida Los Álamos,3.75
moderate_risk,Avenida Manuel Rodríguez,4.2
moderate_risk,Avenida Mañihual,4.1
moderate_risk,Avenida Michaihue,2.73
moderate_risk,Avenida Nahuelbuta,5.0
moderate_risk,Avenida Neltume,2.94
moderate_risk,Avenida Padre Hurtado,5.0
moderate_risk,Avenida Pedro Aguirre Cerda,4.54
moderate_risk,Avenida Portal San Pedro,3.98
moderate_risk,Avenida Principal,4.38
moderate_risk,Avenida Progreso,4.8
moderate_risk,Avenida Quinta Junge,4.18
moderate_risk,Avenida Rucalhue,3.49
moderate_risk,Avenida Rucamanqui,3.88
moderate_risk,Avenida San Carlos de Purén,5.0
moderate_risk,Avenida San Pedro,4.98
moderate_risk,Avenida San Vicente,3.91
moderate_risk,Avenida Santa María,4.81
moderate_risk,Avenida Sor Vicenta,4.35
moderate_risk,Avenida Sur,4.11
moderate_risk,Avenida Torreones,3.9
moderate_risk,Avenida Torreones Este,4.0
moderate_risk,Avenida Trapa Trapa,4.05
moderate_risk,Avenida Valle del Monasterio,4.71
moderate_risk,Avenida Verdi,4.48
moderate_risk,Avenida Wiliam Ward,4.13
moderate_risk,Avenida William Condon,5.0
moderate_risk,Avenida Yungay,4.48
moderate_risk,Avenida Zañartu,4.35
moderate_risk,Avenida de la Trinidad,3.56
moderate_risk,Avenida del Río,5.0
moderate_risk,Aviación,4.29
moderate_risk,Ayinrehue,4.74
moderate_risk,Azapa,3.82
moderate_risk,B. A. Sarks,3.57
moderate_risk,Babel,4.04
moderate_risk,Badalona,3.18
moderate_risk,Bahía Mansa,3.27
moderate_risk,Baile Chileno,4.76
moderate_risk,Bajos Laguna Redonda,3.85
moderate_risk,Bambach,4.29
moderate_risk,Bandera,2.07
moderate_risk,Barranquilla,3.89
moderate_risk,Barros Arana,1.54
moderate_risk,Barros Errázuriz,5.0
moderate_risk,Bartolomé de Escobar,2.22
moderate_risk,Basterrechea,4.31
moderate_risk,Batalla de los Tejados,3.36
moderate_risk,Beatriz de Borgoña,4.37
moderate_risk,Belisario Zañartu,4.56
moderate_risk,Bell,4.19
moderate_risk,Bellavista Sur,5.0
moderate_risk,Bello Horizonte,4.49
moderate_risk,Benavides,4.94
moderate_risk,Benedictinos,3.58
moderate_risk,Benito Pérez Galdós,3.83
moderate_risk,Benito Saavedra,4.25
moderate_risk,Benjamín Chau,4.55
moderate_risk,Benjamín Chau Machuca,4.33
moderate_risk,Benjamín Franklin,4.44
moderate_risk,Benjamín Subercaseaux,5.0
moderate_risk,Bergantín Ancud,3.87
moderate_risk,Bergantín Araucano,4.46
moderate_risk,Bergantín Meteoro,4.43
moderate_risk,Bergantín Águila,4.16
moderate_risk,Bernal Díaz del Castillo,4.0
moderate_risk,Bernal del Mercado,3.5
moderate_risk,Bernarda Morin,3.89
moderate_risk,Bernardino Abarzúa,4.05
moderate_risk,Bernardo Soto Aguilar,4.23
moderate_risk,Bilbao,3.4
moderate_risk,Biobío,2.66
moderate_risk,Blanco Encalada,4.49
moderate_risk,Blanco Norte,3.81
moderate_risk,Blest Gana,4.73
moderate_risk,Bolhzauser,4.13
moderate_risk,Bolonia,4.3
moderate_risk,Bombero Emilio Stoeber,4.34
moderate_risk,Bombero Manuel Rodolfo Ramírez,2.47
moderate_risk,Bombero Sepúlveda,3.35
moderate_risk,Bombero Vilches,3.84
moderate_risk,Bonilla,4.77
moderate_risk,Bonilla Norte,4.09
moderate_risk,Borde Mar,1.67
moderate_risk,Borde Río,4.55
moderate_risk,Bordes Costeros,3.24
moderate_risk,Boroa,4.77
moderate_risk,Braulio Arenas Carvajal,3.61
moderate_risk,Bravo,3.67
moderate_risk,Brigada Azul,4.31
moderate_risk,Bristol,3.3
moderate_risk,Bruno Wynneken,5.0
moderate_risk,Budapest,4.1
moderate_risk,Buen Pastor,5.0
moderate_risk,Buena Vista,4.04
moderate_risk,Buenos Aires,2.68
moderate_risk,Bureo,4.05
moderate_risk,Butaleufú,4.23
moderate_risk,Butamalal Bajo,3.41
moderate_risk,Buzo Sóbenes,5.0
moderate_risk,Bélgica,4.55
moderate_risk,Bío Bío,4.2
moderate_risk,Cabo Primero Eduardo Estrada,3.86
moderate_risk,Cabo Raper,4.91
moderate_risk,Cabo S. Flavio Olivo,4.0
moderate_risk,Cadaques,3.35
moderate_risk,Cajigal y Solar,2.95
moderate_risk,Calbucoy 2,3.59
moderate_risk,Calbucoy 3,3.84
moderate_risk,Caldera,3.36
moderate_risk,Caleta Candelaria,4.11
moderate_risk,Caleta Cerro Verde,4.16
moderate_risk,Caleta Chipana,3.3
moderate_risk,Caleta El Soldado,4.36
moderate_risk,Caleta Los Lirios,3.24
moderate_risk,Caleta Tumbes,4.8
moderate_risk,Caletera Avenida Los Carrera,3.62
moderate_risk,Caletera Los Carrera,3.41
moderate_risk,Caletera Oriente,4.44
moderate_risk,Caletera Ruta 160,4.79
moderate_risk,Caletera Ruta 5,4.5
moderate_risk,Caleuche,4.03
moderate_risk,Calfulén,3.95
moderate_risk,Calican,4.1
moderate_risk,Calican Poniente,3.19
moderate_risk,California,3.63
moderate_risk,Calixto Padilla,4.14
moderate_risk,Calle 1 Interior,3.43
moderate_risk,Calle 1 Roma,2.91
moderate_risk,Calle 10,3.12
moderate_risk,Calle 105,4.8
moderate_risk,Calle 11,4.43
moderate_risk,Calle 110,4.41
moderate_risk,Calle 120,3.88
moderate_risk,Calle 2,5.0
moderate_risk,Calle 2 Norte,3.46
moderate_risk,Calle 2 Poniente,3.65
moderate_risk,Calle 3,5.0
moderate_risk,Calle 3 Hernán Araneda,3.25
moderate_risk,Calle 3A Río Cisne,4.86
moderate_risk,Calle 5,4.22
moderate_risk,Calle 9,3.25
moderate_risk,Calle 9 - 2152,4.19
moderate_risk,Calle 9 - 2180,4.07
moderate_risk,Calle Alemparte,4.41
moderate_risk,Calle Amsterdam,3.64
moderate_risk,Calle Andalién,3.49
moderate_risk,Calle Antihuala,3.95
moderate_risk,Calle Aragón,3.35
moderate_risk,Calle Asturias,3.58
moderate_risk,Calle Bellavista,4.53
moderate_risk,Calle Blanca Olea,2.94
moderate_risk,Calle Bratislava,3.03
moderate_risk,Calle Butalelbún,4.12
moderate_risk,Calle Callaqui,5.0
moderate_risk,Calle Caracol Sur,3.41
moderate_risk,Calle Carlos Saavedra Alarcón,4.08
moderate_risk,Calle Castilla,4.86
moderate_risk,Calle Cañete,3.72
moderate_risk,Calle Cn-301,3.44
moderate_risk,Calle Coelemu,3.37
moderate_risk,Calle Cuatro,3.29
moderate_risk,Calle D,3.75
moderate_risk,Calle Dalea,4.54
moderate_risk,Calle Edith Vásquez Fredes,4.35
moderate_risk,Calle Elías,4.68
moderate_risk,Calle Estadio,3.95
moderate_risk,Calle F,2.29
moderate_risk,Calle Interior,3.15
moderate_risk,Calle Interior 10,4.18
moderate_risk,Calle Interior 12,4.41
moderate_risk,Calle Interior 14,3.65
moderate_risk,Calle Interior 17,4.01
moderate_risk,Calle Interior 7,3.83
moderate_risk,Calle Joel,3.61
moderate_risk,Calle Joel Cartes Guzmán,3.67
moderate_risk,Calle Kiev,4.9
moderate_risk,Calle LL,4.45
moderate_risk,Calle Lago Chungará,4.58
moderate_risk,Calle Laguna Verde,4.3
moderate_risk,Calle Le Mans,4.08
moderate_risk,Calle Lipillán,3.75
moderate_risk,Calle Llacolén,4.37
moderate_risk,Calle Lonko Antonio Canio,3.9
moderate_risk,Calle Los Ciruelos,4.4
moderate_risk,Calle Línea Férrea,3.96
moderate_risk,Calle Marihueñu,3.84
moderate_risk,Calle Mariluán,4.33
moderate_risk,Calle Mistral,4.15
moderate_risk,Calle Nueva,4.16
moderate_risk,Calle Nueva 2,5.0
moderate_risk,Calle Nueva 715,4.41
moderate_risk,Calle Onix,4.96
moderate_risk,Calle Oriente,3.67
moderate_risk,Calle Ostrava,3.4
moderate_risk,Calle Pedregal,3.75
moderate_risk,Calle Piedra de Sol,3.98
moderate_risk,Calle Pingueral,3.41
moderate_risk,Calle Postdam,3.63
moderate_risk,Calle Principal,3.82
moderate_risk,Calle Quiapo,3.59
moderate_risk,Calle Robledo,4.56
moderate_risk,Calle Rodrigo Cisternas F.,4.99
moderate_risk,Calle Río Claro,4.24
moderate_risk,Calle Río Las Cruces,4.15
moderate_risk,Calle San David,3.66
moderate_risk,Calle Santa Lucía,3.9
moderate_risk,Calle Seis,3.24
moderate_risk,Calle Serbia,2.59
moderate_risk,Calle Sídney,3.44
moderate_risk,Calle Tarragona,3.81
moderate_risk,Calle Toulose,4.97
moderate_risk,Calle Tres,2.73
moderate_risk,Calle Triwe,3.4
moderate_risk,Calle Utrecht,4.38
moderate_risk,Calle de Servicio,3.52
moderate_risk,Calle de Servicio Avenida Costanera,5.0
moderate_risk,Calle del Cerro,3.81
moderate_risk,Calle del Mar,5.0
moderate_risk,Calle teruel,3.74
moderate_risk,Calle uno,4.19
moderate_risk,Callejon de los Sáez,4.35
moderate_risk,Callejón 3,4.85
moderate_risk,Callejón 5,4.03
moderate_risk,Callejón Blanco Encalada,2.89
moderate_risk,Callejón Gutierrez,4.75
moderate_risk,Callejón La Granja,4.38
moderate_risk,Callejón Sargento Aldea,3.91
moderate_risk,Calluman Kine,3.81
moderate_risk,Camila Melo,3.06
moderate_risk,Camilo Henríquez,5.0
moderate_risk,Camilo Hernriquez,4.76
moderate_risk,Camilo Rodríguez,4.8
moderate_risk,Camino A Montahue,4.83
moderate_risk,Camino Agua Potable,4.65
moderate_risk,Camino Alto Los Patos,3.64
moderate_risk,Camino Alto Rucué,2.79
moderate_risk,Camino Antiguo a Tirúa,5.0
moderate_risk,Camino Antumalal,4.37
moderate_risk,Camino Bajo Cifuentes,4.22
moderate_risk,Camino Buena Vista - Paredón,3.62
moderate_risk,Camino Calderones - Puente Duqueco,4.11
moderate_risk,Camino Calebu,4.14
moderate_risk,Camino Caliboro,3.73
moderate_risk,Camino Casa de Piedra,4.98
moderate_risk,Camino Casas Patronales,3.38
moderate_risk,Camino Chupallar,4.08
moderate_risk,Camino Club Militar,4.92
moderate_risk,Camino Coihue,2.61
moderate_risk,Camino Coihue - La Florida,4.15
moderate_risk,Camino Colico,4.67
moderate_risk,Camino Conumo Alto,4.05
moderate_risk,Camino El Aromo,4.26
moderate_risk,Camino El Boqui - San Miguel por el Interior,4.36
moderate_risk,Camino El Guindo,3.93
moderate_risk,Camino El Lingue - Laguna Lleu Lleu,2.88
moderate_risk,Camino El Orégano,3.73
moderate_risk,Camino El Tique,3.62
moderate_risk,Camino El Águila,5.0
moderate_risk,Camino Estero Las Diucas - Santa Adriana,3.89
moderate_risk,Camino Estero Tomentucó,3.82
moderate_risk,Camino Estero Yeneco,3.23
moderate_risk,Camino Forestal,4.72
moderate_risk,Camino Fundo Postahue,4.32
moderate_risk,Camino Hacia Aldea La Montaña,4.0
moderate_risk,Camino La Faja,3.59
moderate_risk,Camino La Vaina,3.99
moderate_risk,Camino Las Parcelas,4.85
moderate_risk,Camino Las Playas,3.77
moderate_risk,Camino Las Viñas,2.94
moderate_risk,Camino Los Chilcos,4.36
moderate_risk,Camino Los Chupones,4.88
moderate_risk,Camino Lota Bajo,3.73
moderate_risk,Camino Mina Costa,3.77
moderate_risk,Camino Morhuilla,3.9
moderate_risk,Camino Morhuilla Interior,3.49
moderate_risk,Camino Nacimiento - Estero Coihue,3.0
moderate_risk,Camino Pichiarauco,3.54
moderate_risk,Camino Pichibureco,4.77
moderate_risk,Camino Pichibureo,4.13
moderate_risk,Camino Provoque,4.17
moderate_risk,Camino Puente de Tierra,4.14
moderate_risk,Camino Puerto Peleco,4.36
moderate_risk,Camino Quebrada de Ulloa,3.31
moderate_risk,Camino Quelén Quelén,3.98
moderate_risk,Camino Ramadilla,4.61
moderate_risk,Camino Ranquilco,4.81
moderate_risk,Camino Ranquilhue Chico,4.0
moderate_risk,Camino Relún,3.54
moderate_risk,Camino San Antonio,5.0
moderate_risk,Camino San José de Dollinco - Mitrinhue,3.21
moderate_risk,Camino Santa Juana - Huallerehue,4.5
moderate_risk,Camino Santa Lucía - Río Culenco,3.98
moderate_risk,Camino Tomé - San Carlitos,3.67
moderate_risk,Camino Tranaquepe,4.14
moderate_risk,Camino Tricauco - Huallepén Alto,3.0
moderate_risk,Camino Vecinal,2.94
moderate_risk,Camino Viejo Lirquén,5.0
moderate_risk,Camino Villa La Montaña 2,4.1
moderate_risk,Camino Villarrica - Tren Tren,3.38
moderate_risk,Camino a Bellavista,4.87
moderate_risk,Camino a Bulnes,4.46
moderate_risk,Camino a Chillancito,3.36
moderate_risk,Camino a Chome,3.58
moderate_risk,Camino a Chumulco,3.77
moderate_risk,Camino a Conumo,4.29
moderate_risk,Camino a El Progreso,3.04
moderate_risk,Camino a Foraction,4.58
moderate_risk,Camino a Fundo Reunión,4.9
moderate_risk,Camino a Huallerehue,3.07
moderate_risk,Camino a La Cantera,4.62
moderate_risk,Camino a Lota,3.43
moderate_risk,Camino a Peña Blanca,4.51
moderate_risk,Camino a Portal del Valle,3.03
moderate_risk,Camino a San Lorenzo,4.05
moderate_risk,Camino a Veguillas,5.0
moderate_risk,Camino a la Puntilla,4.44
moderate_risk,Camino al Guayo,2.8
moderate_risk,Camino de los Carros,5.0
moderate_risk,Camino del Amanecer,3.86
moderate_risk,Camino del Sur,4.24
moderate_risk,Caminoa Laguna El Barco,4.26
moderate_risk,Campos Elíseos,5.0
moderate_risk,Canadá,4.33
moderate_risk,Canapus,4.84
moderate_risk,Canarias,3.8
moderate_risk,Canaán,3.58
moderate_risk,Cancha Industrial,4.29
moderate_risk,Candelaria Soto,4.72
moderate_risk,Candilejas,5.0
moderate_risk,Candrago,3.79
moderate_risk,Canelilio,3.62
moderate_risk,Canelo,2.03
moderate_risk,Cantares,3.36
moderate_risk,Cantera,3.54
moderate_risk,Canónigo Moraga,3.22
moderate_risk,Canónigo Unzueta,3.78
moderate_risk,Capitán Dillinger,5.0
moderate_risk,Capitán Ignacio Carrera Pinto,4.86
moderate_risk,Capitán Theodor,4.37
moderate_risk,Capitán Trizanos,4.63
moderate_risk,Capitán Ávalos,4.03
moderate_risk,Carabineros,3.47
moderate_risk,Caracol,4.37
moderate_risk,Caramávida,3.81
moderate_risk,Cardenal Caro,4.09
moderate_risk,Carilao,4.3
moderate_risk,Carlos Barrientos,4.32
moderate_risk,Carlos Burdeu,3.89
moderate_risk,Carlos Condell,3.99
moderate_risk,Carlos Contreras Maruje,4.55
moderate_risk,Carlos Droguett 1,5.0
moderate_risk,Carlos Droguett 2,4.77
moderate_risk,Carlos Droguett 4,3.52
moderate_risk,Carlos Elgueta,4.29
moderate_risk,Carlos Emilio,3.21
moderate_risk,Carlos Fuentes,3.92
moderate_risk,Carlos León Alvarado,4.32
moderate_risk,Carlos Oliver,1.0
moderate_risk,Carlos Prats González,3.93
moderate_risk,Carlos Puentes,4.47
moderate_risk,Carlos Sepúlveda,4.18
moderate_risk,Carlos Silva,4.12
moderate_risk,Carlos Silva Vildósola,5.0
moderate_risk,Carlos V,3.64
moderate_risk,Carlos Wards,3.65
moderate_risk,Carlos de La Maza,4.21
moderate_risk,Carlos de la Barra,3.87
moderate_risk,Carlota Cortéz,3.68
moderate_risk,Carmen Cea,4.02
moderate_risk,Carmen Venegas,3.84
moderate_risk,Carolina Gatica 2,3.4
moderate_risk,Carolina Gatica 3,4.42
moderate_risk,Carrera Pinto,4.02
moderate_risk,Carriel Oriente,4.69
moderate_risk,Carriel Sur,3.84
moderate_risk,Cartagena,4.34
moderate_risk,Carza,4.15
moderate_risk,Carén,5.0
moderate_risk,Casablanca,3.94
moderate_risk,Cascada Río Paine,4.47
moderate_risk,Casimiro Vera,3.38
moderate_risk,Castilla,4.31
moderate_risk,Catalina de los Ríos,4.3
moderate_risk,Cataluña,5.0
moderate_risk,Catemu,3.41
moderate_risk,Cato,3.59
moderate_risk,Catrileo,4.2
moderate_risk,Cauquenes,3.88
moderate_risk,Cautín,3.76
moderate_risk,Cayucupil,3.62
moderate_risk,Cayumanqui,3.93
moderate_risk,Cayumán,4.26
moderate_risk,Cañadas del Teide,4.12
moderate_risk,Celia Castro,3.14
moderate_risk,Celulosa,3.13
moderate_risk,Cerro Altar,4.02
moderate_risk,Cerro Calán,4.08
moderate_risk,Cerro Chena,5.0
moderate_risk,Cerro El Mocho,3.43
moderate_risk,Cerro El Palomo,3.81
moderate_risk,Cerro El Plomo,3.11
moderate_risk,Cerro Macizo,4.57
moderate_risk,Cerro Manquehue,4.82
moderate_risk,Cerro Murallón,4.54
moderate_risk,Cerro Navia,5.0
moderate_risk,Cerro Redondo,3.29
moderate_risk,Cerro San Francisco,2.42
moderate_risk,Cerro Tronador,4.97
moderate_risk,Cerro Verde,4.01
moderate_risk,Cerro Zapaleri,3.93
moderate_risk,Cesáreo Quezada,4.62
moderate_risk,Chacabuco,2.02
moderate_risk,Chacaico,4.49
moderate_risk,Chacay,2.97
moderate_risk,Chaitén,2.71
moderate_risk,Chancal,3.56
moderate_risk,Changos,4.11
moderate_risk,Chaquihue,4.35
moderate_risk,Chayún,4.27
moderate_risk,Chepical,4.25
moderate_risk,Chiflón,5.0
